algoritmo,versao,threads,tamanhoEntrada,tipoEntrada,amostra,tempoMs,score,ordenadoCorretamente
"Bubble Sort","Paralelo",4,100000,"INVERTIDA",4,191.0199,6262.456230759082,true
"Bubble Sort","Paralelo",4,100000,"INVERTIDA",5,184.9625,6294.620279691592,true
"Bubble Sort","Paralelo",8,100000,"INVERTIDA",1,59.9583,7419.875547694517,true
"Bubble Sort","Paralelo",8,100000,"INVERTIDA",2,62.5644,7377.354487091954,true
"Bubble Sort","Paralelo",8,100000,"INVERTIDA",3,62.9873,7370.622020914995,true
"Bubble Sort","Paralelo",8,100000,"INVERTIDA",4,59.9643,7419.77554311685,true
"Bubble Sort","Paralelo",8,100000,"INVERTIDA",5,64.3001,7350.007072881342,true
"Insertion Sort","Paralelo",1,100000,"INVERTIDA",1,1773.1418,4049.9932349670644,true
"Insertion Sort","Paralelo",1,100000,"INVERTIDA",2,1773.1566,4049.985033657183,true
"Insertion Sort","Paralelo",1,100000,"INVERTIDA",3,1779.1381,4046.6761193083034,true
"Insertion Sort","Paralelo",1,100000,"INVERTIDA",4,1782.9433,4044.5770009587714,true
"Insertion Sort","Paralelo",1,100000,"INVERTIDA",5,1777.4463,4047.6108591864436,true
"Insertion Sort","Paralelo",2,100000,"INVERTIDA",1,446.6914,5415.51445604249,true
"Insertion Sort","Paralelo",2,100000,"INVERTIDA",2,442.015,5425.992056645236,true
"Insertion Sort","Paralelo",2,100000,"INVERTIDA",3,442.2285,5425.511283579532,true
"Insertion Sort","Paralelo",2,100000,"INVERTIDA",4,439.2594,5432.218312735927,true
"Insertion Sort","Paralelo",2,100000,"INVERTIDA",5,445.0012,5419.2886261512685,true
"Insertion Sort","Paralelo",4,100000,"INVERTIDA",1,116.1382,6759.305311800309,true
"Insertion Sort","Paralelo",4,100000,"INVERTIDA",2,112.979,6786.852656503945,true
"Insertion Sort","Paralelo",4,100000,"INVERTIDA",3,113.9959,6777.902291874879,true
"Insertion Sort","Paralelo",4,100000,"INVERTIDA",4,114.9305,6769.746512179436,true
"Insertion Sort","Paralelo",4,100000,"INVERTIDA",5,117.5636,6747.120946708751,true
"Insertion Sort","Paralelo",8,100000,"INVERTIDA",1,51.3994,7573.812827679322,true
"Insertion Sort","Paralelo",8,100000,"INVERTIDA",2,63.7376,7358.787982617287,true
"Insertion Sort","Paralelo",8,100000,"INVERTIDA",3,44.3602,7721.0262975696705,true
"Insertion Sort","Paralelo",8,100000,"INVERTIDA",4,39.5648,7835.381200646646,true
"Insertion Sort","Paralelo",8,100000,"INVERTIDA",5,38.0193,7875.211660186833,true
"Quick Sort","Paralelo",1,100000,"INVERTIDA",1,4.4535,10000.0,true
"Quick Sort","Paralelo",1,100000,"INVERTIDA",2,4.2117,10000.0,true
"Quick Sort","Paralelo",1,100000,"INVERTIDA",3,4.2116,10000.0,true
"Quick Sort","Paralelo",1,100000,"INVERTIDA",4,4.0916,10000.0,true
"Quick Sort","Paralelo",1,100000,"INVERTIDA",5,3.8875,10000.0,true
"Quick Sort","Paralelo",2,100000,"INVERTIDA",1,2.8353,10000.0,true
"Quick Sort","Paralelo",2,100000,"INVERTIDA",2,2.5599,10000.0,true
"Quick Sort","Paralelo",2,100000,"INVERTIDA",3,2.4273,10000.0,true
"Quick Sort","Paralelo",2,100000,"INVERTIDA",4,2.4582,10000.0,true
"Quick Sort","Paralelo",2,100000,"INVERTIDA",5,2.3386,10000.0,true
"Quick Sort","Paralelo",4,100000,"INVERTIDA",1,1.9611,10000.0,true
"Quick Sort","Paralelo",4,100000,"INVERTIDA",2,1.6324,10000.0,true
"Quick Sort","Paralelo",4,100000,"INVERTIDA",3,1.8996,10000.0,true
"Quick Sort","Paralelo",4,100000,"INVERTIDA",4,1.9466,10000.0,true
"Quick Sort","Paralelo",4,100000,"INVERTIDA",5,1.9364,10000.0,true
"Quick Sort","Paralelo",8,100000,"INVERTIDA",1,2.1212,10000.0,true
"Quick Sort","Paralelo",8,100000,"INVERTIDA",2,1.5889,10000.0,true
"Quick Sort","Paralelo",8,100000,"INVERTIDA",3,1.725,10000.0,true
"Quick Sort","Paralelo",8,100000,"INVERTIDA",4,6.5336,9636.032705773996,true
"Quick Sort","Paralelo",8,100000,"INVERTIDA",5,1.827,10000.0,true
"Merge Sort","Paralelo",1,100000,"INVERTIDA",1,5.139,9876.118345639714,true
"Merge Sort","Paralelo",1,100000,"INVERTIDA",2,5.1762,9868.906029302172,true
"Merge Sort","Paralelo",1,100000,"INVERTIDA",3,5.524,9803.87846789751,true
"Merge Sort","Paralelo",1,100000,"INVERTIDA",4,5.5422,9800.589351590004,true
"Merge Sort","Paralelo",1,100000,"INVERTIDA",5,6.844,9589.621546598371,true
"Merge Sort","Paralelo",2,100000,"INVERTIDA",1,3.4693,10000.0,true
"Merge Sort","Paralelo",2,100000,"INVERTIDA",2,3.5704,10000.0,true
"Merge Sort","Paralelo",2,100000,"INVERTIDA",3,3.098,10000.0,true
"Merge Sort","Paralelo",2,100000,"INVERTIDA",4,3.1255,10000.0,true
"Merge Sort","Paralelo",2,100000,"INVERTIDA",5,3.3224,10000.0,true
"Merge Sort","Paralelo",4,100000,"INVERTIDA",1,2.7368,10000.0,true
"Merge Sort","Paralelo",4,100000,"INVERTIDA",2,2.9929,10000.0,true
"Merge Sort","Paralelo",4,100000,"INVERTIDA",3,2.2856,10000.0,true
"Merge Sort","Paralelo",4,100000,"INVERTIDA",4,2.3814,10000.0,true
"Merge Sort","Paralelo",4,100000,"INVERTIDA",5,2.9429,10000.0,true
"Merge Sort","Paralelo",8,100000,"INVERTIDA",1,2.6749,10000.0,true
"Merge Sort","Paralelo",8,100000,"INVERTIDA",2,2.2829,10000.0,true
"Merge Sort","Paralelo",8,100000,"INVERTIDA",3,2.3948,10000.0,true
"Merge Sort","Paralelo",8,100000,"INVERTIDA",4,2.4543,10000.0,true
"Merge Sort","Paralelo",8,100000,"INVERTIDA",5,2.5465,10000.0,true
"Bubble Sort","Serial",1,1000,"REPETIDA",1,0.9869,6921.928254120675,true
"Bubble Sort","Serial",1,1000,"REPETIDA",2,0.991,6917.786532917959,true
"Bubble Sort","Serial",1,1000,"REPETIDA",3,0.9368,6973.977107157498,true
"Bubble Sort","Serial",1,1000,"REPETIDA",4,0.9862,6922.637098198515,true
"Bubble Sort","Serial",1,1000,"REPETIDA",5,0.9899,6918.896040410603,true
"Insertion Sort","Serial",1,1000,"REPETIDA",1,0.096,9251.258361888733,true
"Insertion Sort","Serial",1,1000,"REPETIDA",2,0.0938,9274.43949755315,true
"Insertion Sort","Serial",1,1000,"REPETIDA",3,0.0903,9312.463393464535,true
"Insertion Sort","Serial",1,1000,"REPETIDA",4,0.09,9315.790883584252,true
"Insertion Sort","Serial",1,1000,"REPETIDA",5,0.0898,9318.01537862434,true
"Quick Sort","Serial",1,1000,"REPETIDA",1,0.0531,9843.386728306627,true
"Quick Sort","Serial",1,1000,"REPETIDA",2,0.0471,9963.284655832733,true
"Quick Sort","Serial",1,1000,"REPETIDA",3,0.0465,9976.104744289873,true
"Quick Sort","Serial",1,1000,"REPETIDA",4,0.0402,10000.0,true
"Quick Sort","Serial",1,1000,"REPETIDA",5,0.0495,9913.587387164545,true
"Merge Sort","Serial",1,1000,"REPETIDA",1,0.0805,9427.333870299804,true
"Merge Sort","Serial",1,1000,"REPETIDA",2,0.0719,9540.30619065259,true
"Merge Sort","Serial",1,1000,"REPETIDA",3,0.0676,9601.970172630578,true
"Merge Sort","Serial",1,1000,"REPETIDA",4,0.0674,9604.932937774734,true
"Merge Sort","Serial",1,1000,"REPETIDA",5,0.0656,9632.000459862646,true
"Bubble Sort","Paralelo",1,1000,"REPETIDA",1,0.9874,6921.422244980786,true
"Bubble Sort","Paralelo",1,1000,"REPETIDA",2,0.9587,6950.8905986219825,true
"Bubble Sort","Paralelo",1,1000,"REPETIDA",3,0.9461,6964.107938983357,true
"Bubble Sort","Paralelo",1,1000,"REPETIDA",4,0.9567,6952.97693793438,true
"Bubble Sort","Paralelo",1,1000,"REPETIDA",5,0.9451,6965.1644696374515,true
"Bubble Sort","Paralelo",2,1000,"REPETIDA",1,0.7738,7164.970616468993,true
"Bubble Sort","Paralelo",2,1000,"REPETIDA",2,0.764,7177.706477098316,true
"Bubble Sort","Paralelo",2,1000,"REPETIDA",3,0.6552,7331.225010875604,true
"Bubble Sort","Paralelo",2,1000,"REPETIDA",4,0.5752,7461.367786193326,true
"Bubble Sort","Paralelo",2,1000,"REPETIDA",5,0.5885,7438.521958165727,true
"Bubble Sort","Paralelo",4,1000,"REPETIDA",1,0.6348,7362.835167911729,true
"Bubble Sort","Paralelo",4,1000,"REPETIDA",2,0.6038,7412.871158477659,true
"Bubble Sort","Paralelo",4,1000,"REPETIDA",3,0.5655,7478.365602573229,true
"Bubble Sort","Paralelo",4,1000,"REPETIDA",4,0.6044,7411.878544989571,true
"Bubble Sort","Paralelo",4,1000,"REPETIDA",5,0.6482,7341.959257265947,true
"Bubble Sort","Paralelo",8,1000,"REPETIDA",1,0.8304,7094.433100961322,true
"Bubble Sort","Paralelo",8,1000,"REPETIDA",2,0.8073,7122.622185871935,true
"Bubble Sort","Paralelo",8,1000,"REPETIDA",3,0.829,7096.119059398268,true
"Bubble Sort","Paralelo",8,1000,"REPETIDA",4,0.832,7092.509771222923,true
"Bubble Sort","Paralelo",8,1000,"REPETIDA",5,0.778,7159.5617313007615,true
"Insertion Sort","Paralelo",1,1000,"REPETIDA",1,0.1098,9116.959822861265,true
"Insertion Sort","Paralelo",1,1000,"REPETIDA",2,0.0874,9345.102671483626,true
"Insertion Sort","Paralelo",1,1000,"REPETIDA",3,0.0857,9364.743428688504,true
"Insertion Sort","Paralelo",1,1000,"REPETIDA",4,0.0852,9370.59432049969,true
"Insertion Sort","Paralelo",1,1000,"REPETIDA",5,0.0848,9375.2998115711,true
"Insertion Sort","Paralelo",2,1000,"REPETIDA",1,0.4643,7675.443855184505,true
"Insertion Sort","Paralelo",2,1000,"REPETIDA",2,0.3891,7852.063202293992,true
"Insertion Sort","Paralelo",2,1000,"REPETIDA",3,0.3798,7876.245487480325,true
"Insertion Sort","Paralelo",2,1000,"REPETIDA",4,0.3296,8017.960305622809,true
"Insertion Sort","Paralelo",2,1000,"REPETIDA",5,0.3716,7898.06408199841,true
"Insertion Sort","Paralelo",4,1000,"REPETIDA",1,0.4858,7630.199223433585,true
"Insertion Sort","Paralelo",4,1000,"REPETIDA",2,0.521,7560.281380537529,true
"Insertion Sort","Paralelo",4,1000,"REPETIDA",3,0.505,7591.457001219327,true
"Insertion Sort","Paralelo",4,1000,"REPETIDA",4,0.4969,7607.618535942075,true
"Insertion Sort","Paralelo",4,1000,"REPETIDA",5,0.5086,7584.3571756831125,true
"Insertion Sort","Paralelo",8,1000,"REPETIDA",1,0.8471,7074.538547940056,true
"Insertion Sort","Paralelo",8,1000,"REPETIDA",2,1.036,6873.423598867203,true
"Insertion Sort","Paralelo",8,1000,"REPETIDA",3,1.0874,6825.052562461319,true
"Insertion Sort","Paralelo",8,1000,"REPETIDA",4,0.8628,7056.19007145131,true
"Insertion Sort","Paralelo",8,1000,"REPETIDA",5,0.94,6970.570241176892,true
"Quick Sort","Paralelo",1,1000,"REPETIDA",1,0.3803,7874.930370734343,true
"Quick Sort","Paralelo",1,1000,"REPETIDA",2,0.3502,7957.356276806815,true
"Quick Sort","Paralelo",1,1000,"REPETIDA",3,0.3125,8071.218539969863,true
"Quick Sort","Paralelo",1,1000,"REPETIDA",4,0.3096,8080.538968332512,true
"Quick Sort","Paralelo",1,1000,"REPETIDA",5,0.3943,7838.792739364876,true
"Quick Sort","Paralelo",2,1000,"REPETIDA",1,0.39,7849.753742810349,true
"Quick Sort","Paralelo",2,1000,"REPETIDA",2,0.3495,7959.356435229511,true
"Quick Sort","Paralelo",2,1000,"REPETIDA",3,0.3323,8009.804627404309,true
"Quick Sort","Paralelo",2,1000,"REPETIDA",4,0.2939,8132.564841359258,true
"Quick Sort","Paralelo",2,1000,"REPETIDA",5,0.3148,8063.887791881902,true
"Quick Sort","Paralelo",4,1000,"REPETIDA",1,0.3921,7844.385671814871,true
"Quick Sort","Paralelo",4,1000,"REPETIDA",2,0.3602,7929.211260365972,true
"Quick Sort","Paralelo",4,1000,"REPETIDA",3,0.3642,7918.171524366045,true
"Quick Sort","Paralelo",4,1000,"REPETIDA",4,0.2749,8199.378025014992,true
"Quick Sort","Paralelo",4,1000,"REPETIDA",5,0.3024,8104.062267945231,true
"Quick Sort","Paralelo",8,1000,"REPETIDA",1,0.479,7644.28884586948,true
"Quick Sort","Paralelo",8,1000,"REPETIDA",2,0.3845,7863.951195117394,true
"Quick Sort","Paralelo",8,1000,"REPETIDA",3,0.4506,7705.381028476437,true
"Quick Sort","Paralelo",8,1000,"REPETIDA",4,0.3196,8048.7598930109525,true
"Quick Sort","Paralelo",8,1000,"REPETIDA",5,0.3029,8102.410694066139,true
"Merge Sort","Paralelo",1,1000,"REPETIDA",1,0.422,7770.927154911305,true
"Merge Sort","Paralelo",1,1000,"REPETIDA",2,0.4035,7815.737488870037,true
"Merge Sort","Paralelo",1,1000,"REPETIDA",3,0.3893,7851.54952759028,true
"Merge Sort","Paralelo",1,1000,"REPETIDA",4,0.3672,7909.971031816518,true
"Merge Sort","Paralelo",1,1000,"REPETIDA",5,0.3353,8000.820148291609,true
"Merge Sort","Paralelo",2,1000,"REPETIDA",1,0.3409,7984.262220727214,true
"Merge Sort","Paralelo",2,1000,"REPETIDA",2,0.3323,8009.804627404309,true
"Merge Sort","Paralelo",2,1000,"REPETIDA",3,0.3275,8024.349949272548,true
"Merge Sort","Paralelo",2,1000,"REPETIDA",4,0.3179,8054.091539528018,true
"Merge Sort","Paralelo",2,1000,"REPETIDA",5,0.3219,8041.591467860822,true
"Merge Sort","Paralelo",4,1000,"REPETIDA",1,0.3484,7962.507652308739,true
"Merge Sort","Paralelo",4,1000,"REPETIDA",2,0.3427,7978.9977703754785,true
"Merge Sort","Paralelo",4,1000,"REPETIDA",3,0.3486,7961.93396413149,true
"Merge Sort","Paralelo",4,1000,"REPETIDA",4,0.3118,8073.46035274108,true
"Merge Sort","Paralelo",4,1000,"REPETIDA",5,0.288,8152.838036364288,true
"Merge Sort","Paralelo",8,1000,"REPETIDA",1,0.3418,7981.626528882471,true
"Merge Sort","Paralelo",8,1000,"REPETIDA",2,0.323,8038.181182588348,true
"Merge Sort","Paralelo",8,1000,"REPETIDA",3,0.3345,8003.208122463338,true
"Merge Sort","Paralelo",8,1000,"REPETIDA",4,0.3336,8005.901431847575,true
"Merge Sort","Paralelo",8,1000,"REPETIDA",5,0.3514,7953.936720484757,true
"Bubble Sort","Serial",1,5000,"REPETIDA",1,22.9263,5389.483247949039,true
"Bubble Sort","Serial",1,5000,"REPETIDA",2,22.8923,5390.960592674638,true
"Bubble Sort","Serial",1,5000,"REPETIDA",3,24.2513,5333.561502607496,true
"Bubble Sort","Serial",1,5000,"REPETIDA",4,23.8493,5350.196844880231,true
"Bubble Sort","Serial",1,5000,"REPETIDA",5,23.3784,5370.04545523596,true
"Insertion Sort","Serial",1,5000,"REPETIDA",1,2.2008,7728.812323946013,true
"Insertion Sort","Serial",1,5000,"REPETIDA",2,2.1279,7762.483102988741,true
"Insertion Sort","Serial",1,5000,"REPETIDA",3,2.1491,7752.573769221059,true
"Insertion Sort","Serial",1,5000,"REPETIDA",4,2.3016,7684.048872246288,true
"Insertion Sort","Serial",1,5000,"REPETIDA",5,2.4884,7606.050813955892,true
"Quick Sort","Serial",1,5000,"REPETIDA",1,0.3455,9580.024924803356,true
"Quick Sort","Serial",1,5000,"REPETIDA",2,0.336,9607.904508177353,true
"Quick Sort","Serial",1,5000,"REPETIDA",3,0.3279,9632.305364397498,true
"Quick Sort","Serial",1,5000,"REPETIDA",4,0.3401,9595.77679607197,true
"Quick Sort","Serial",1,5000,"REPETIDA",5,0.3188,9660.448281449731,true
"Merge Sort","Serial",1,5000,"REPETIDA",1,0.4662,9280.42697945014,true
"Merge Sort","Serial",1,5000,"REPETIDA",2,0.4246,9373.88583752372,true
"Merge Sort","Serial",1,5000,"REPETIDA",3,0.4368,9345.560402152018,true
"Merge Sort","Serial",1,5000,"REPETIDA",4,0.4971,9216.256672355907,true
"Merge Sort","Serial",1,5000,"REPETIDA",5,0.4352,9349.22981106888,true
"Bubble Sort","Paralelo",1,5000,"REPETIDA",1,23.9165,5347.396490480763,true
"Bubble Sort","Paralelo",1,5000,"REPETIDA",2,23.025,5385.207038701604,true
"Bubble Sort","Paralelo",1,5000,"REPETIDA",3,23.5715,5361.858058761783,true
"Bubble Sort","Paralelo",1,5000,"REPETIDA",4,23.1903,5378.08644096369,true
"Bubble Sort","Paralelo",1,5000,"REPETIDA",5,24.0773,5340.72760626801,true
"Bubble Sort","Paralelo",2,5000,"REPETIDA",1,6.2759,6681.730683308269,true
"Bubble Sort","Paralelo",2,5000,"REPETIDA",2,6.4436,6655.393691587691,true
"Bubble Sort","Paralelo",2,5000,"REPETIDA",3,5.9578,6733.6827566559,true
"Bubble Sort","Paralelo",2,5000,"REPETIDA",4,6.0881,6712.074024538136,true
"Bubble Sort","Paralelo",2,5000,"REPETIDA",5,6.6517,6623.650186202611,true
"Bubble Sort","Paralelo",4,5000,"REPETIDA",1,2.2194,7720.400083846327,true
"Bubble Sort","Paralelo",4,5000,"REPETIDA",2,3.1174,7380.817156060519,true
"Bubble Sort","Paralelo",4,5000,"REPETIDA",3,2.2982,7685.526517972734,true
"Bubble Sort","Paralelo",4,5000,"REPETIDA",4,2.2232,7718.690133147009,true
"Bubble Sort","Paralelo",4,5000,"REPETIDA",5,2.1214,7765.541133345696,true
"Bubble Sort","Paralelo",8,5000,"REPETIDA",1,1.5717,8065.349645921623,true
"Bubble Sort","Paralelo",8,5000,"REPETIDA",2,1.5645,8069.9397583464415,true
"Bubble Sort","Paralelo",8,5000,"REPETIDA",3,1.5866,8055.91709919513,true
"Bubble Sort","Paralelo",8,5000,"REPETIDA",4,1.6874,7994.341731733281,true
"Bubble Sort","Paralelo",8,5000,"REPETIDA",5,1.4832,8123.287871597839,true
"Insertion Sort","Paralelo",1,5000,"REPETIDA",1,2.1343,7759.48123627004,true
"Insertion Sort","Paralelo",1,5000,"REPETIDA",2,2.2194,7720.400083846327,true
"Insertion Sort","Paralelo",1,5000,"REPETIDA",3,2.2068,7726.090951629423,true
"Insertion Sort","Paralelo",1,5000,"REPETIDA",4,2.2571,7703.5637061013085,true
"Insertion Sort","Paralelo",1,5000,"REPETIDA",5,2.2283,7716.399789228529,true
"Insertion Sort","Paralelo",2,5000,"REPETIDA",1,1.0532,8465.57066059473,true
"Insertion Sort","Paralelo",2,5000,"REPETIDA",2,0.9724,8545.375689047622,true
"Insertion Sort","Paralelo",2,5000,"REPETIDA",3,0.9277,8592.425588528731,true
"Insertion Sort","Paralelo",2,5000,"REPETIDA",4,0.8803,8644.861756434771,true
"Insertion Sort","Paralelo",2,5000,"REPETIDA",5,0.9215,8599.129976307338,true
"Insertion Sort","Paralelo",4,5000,"REPETIDA",1,0.6929,8884.201352163718,true
"Insertion Sort","Paralelo",4,5000,"REPETIDA",2,0.657,8937.39584328154,true
"Insertion Sort","Paralelo",4,5000,"REPETIDA",3,0.6116,9008.992308862986,true
"Insertion Sort","Paralelo",4,5000,"REPETIDA",4,0.6268,8984.4463120596,true
"Insertion Sort","Paralelo",4,5000,"REPETIDA",5,0.6261,8985.56357980774,true
"Insertion Sort","Paralelo",8,5000,"REPETIDA",1,0.8896,8634.35445107617,true
"Insertion Sort","Paralelo",8,5000,"REPETIDA",2,0.9127,8608.723754217144,true
"Insertion Sort","Paralelo",8,5000,"REPETIDA",3,0.8808,8644.294029475554,true
"Insertion Sort","Paralelo",8,5000,"REPETIDA",4,0.8342,8698.642114719285,true
"Insertion Sort","Paralelo",8,5000,"REPETIDA",5,1.1702,8360.25252966115,true
"Quick Sort","Paralelo",1,5000,"REPETIDA",1,0.7013,8872.152965019995,true
"Quick Sort","Paralelo",1,5000,"REPETIDA",2,0.6188,8997.290104041827,true
"Quick Sort","Paralelo",1,5000,"REPETIDA",3,4.9028,6928.366800496446,true
"Quick Sort","Paralelo",1,5000,"REPETIDA",4,0.7807,8764.913645083547,true
"Quick Sort","Paralelo",1,5000,"REPETIDA",5,0.71,8859.825490281968,true
"Quick Sort","Paralelo",2,5000,"REPETIDA",1,0.7083,8862.222387605967,true
"Quick Sort","Paralelo",2,5000,"REPETIDA",2,0.635,8971.450463441864,true
"Quick Sort","Paralelo",2,5000,"REPETIDA",3,0.6552,8940.138969274525,true
"Quick Sort","Paralelo",2,5000,"REPETIDA",4,0.665,8925.294420898805,true
"Quick Sort","Paralelo",2,5000,"REPETIDA",5,0.655,8940.444226183372,true
"Quick Sort","Paralelo",4,5000,"REPETIDA",1,0.8266,8707.792874656898,true
"Quick Sort","Paralelo",4,5000,"REPETIDA",2,0.6924,8884.92311750885,true
"Quick Sort","Paralelo",4,5000,"REPETIDA",3,0.6453,8955.362197129056,true
"Quick Sort","Paralelo",4,5000,"REPETIDA",4,0.6296,8979.989685367924,true
"Quick Sort","Paralelo",4,5000,"REPETIDA",5,0.6699,8917.953993909634,true
"Quick Sort","Paralelo",8,5000,"REPETIDA",1,0.6473,8952.268056467688,true
"Quick Sort","Paralelo",8,5000,"REPETIDA",2,0.6023,9024.313263093976,true
"Quick Sort","Paralelo",8,5000,"REPETIDA",3,0.5846,9054.137530886619,true
"Quick Sort","Paralelo",8,5000,"REPETIDA",4,0.6376,8967.364854792386,true
"Quick Sort","Paralelo",8,5000,"REPETIDA",5,0.555,9106.091350491895,true
"Merge Sort","Paralelo",1,5000,"REPETIDA",1,0.7891,8754.21322241912,true
"Merge Sort","Paralelo",1,5000,"REPETIDA",2,0.7451,8811.579041736315,true
"Merge Sort","Paralelo",1,5000,"REPETIDA",3,0.7074,8863.493663619643,true
"Merge Sort","Paralelo",1,5000,"REPETIDA",4,0.6942,8882.327197333307,true
"Merge Sort","Paralelo",1,5000,"REPETIDA",5,0.6178,8998.907242280986,true
"Merge Sort","Paralelo",2,5000,"REPETIDA",1,0.6765,8908.151313635311,true
"Merge Sort","Paralelo",2,5000,"REPETIDA",2,0.7928,8749.536034813289,true
"Merge Sort","Paralelo",2,5000,"REPETIDA",3,0.7641,8786.402608069066,true
"Merge Sort","Paralelo",2,5000,"REPETIDA",4,0.6462,8953.968648657208,true
"Merge Sort","Paralelo",2,5000,"REPETIDA",5,0.6867,8893.18828534147,true
"Merge Sort","Paralelo",4,5000,"REPETIDA",1,0.7347,8825.633146977518,true
"Merge Sort","Paralelo",4,5000,"REPETIDA",2,0.7211,8844.314856076955,true
"Merge Sort","Paralelo",4,5000,"REPETIDA",3,0.6759,8909.038505156073,true
"Merge Sort","Paralelo",4,5000,"REPETIDA",4,0.636,8969.877098969018,true
"Merge Sort","Paralelo",4,5000,"REPETIDA",5,0.6536,8942.583638309467,true
"Merge Sort","Paralelo",8,5000,"REPETIDA",1,0.664,8926.799112104802,true
"Merge Sort","Paralelo",8,5000,"REPETIDA",2,0.6195,8996.159661654207,true
"Merge Sort","Paralelo",8,5000,"REPETIDA",3,0.6248,8987.641824066048,true
"Merge Sort","Paralelo",8,5000,"REPETIDA",4,0.7227,8842.098801664539,true
"Merge Sort","Paralelo",8,5000,"REPETIDA",5,0.7075,8863.3523308708,true
"Bubble Sort","Serial",1,10000,"REPETIDA",1,113.6395,4488.609080225325,true
"Bubble Sort","Serial",1,10000,"REPETIDA",2,116.1854,4466.704743939184,true
"Bubble Sort","Serial",1,10000,"REPETIDA",3,112.6532,4497.228637775547,true
"Bubble Sort","Serial",1,10000,"REPETIDA",4,113.1115,4493.213971371938,true
"Bubble Sort","Serial",1,10000,"REPETIDA",5,113.0908,4493.39494653427,true
"Insertion Sort","Serial",1,10000,"REPETIDA",1,8.6243,7056.618630093584,true
"Insertion Sort","Serial",1,10000,"REPETIDA",2,8.7916,7037.4224255804065,true
"Insertion Sort","Serial",1,10000,"REPETIDA",3,8.4997,7071.159112200467,true
"Insertion Sort","Serial",1,10000,"REPETIDA",4,8.7669,7040.233411776969,true
"Insertion Sort","Serial",1,10000,"REPETIDA",5,8.685,7049.611095355215,true
"Quick Sort","Serial",1,10000,"REPETIDA",1,0.9352,9277.428756427738,true
"Quick Sort","Serial",1,10000,"REPETIDA",2,0.9665,9244.510997639623,true
"Quick Sort","Serial",1,10000,"REPETIDA",3,0.9227,9290.883762117195,true
"Quick Sort","Serial",1,10000,"REPETIDA",4,0.9154,9298.826058549248,true
"Quick Sort","Serial",1,10000,"REPETIDA",5,0.9495,9262.255066198513,true
"Merge Sort","Serial",1,10000,"REPETIDA",1,0.9601,9251.154210646077,true
"Merge Sort","Serial",1,10000,"REPETIDA",2,0.9105,9304.192797645857,true
"Merge Sort","Serial",1,10000,"REPETIDA",3,0.859,9362.412625284871,true
"Merge Sort","Serial",1,10000,"REPETIDA",4,0.8364,9389.072319906212,true
"Merge Sort","Serial",1,10000,"REPETIDA",5,0.8376,9387.63874789432,true
"Bubble Sort","Paralelo",1,10000,"REPETIDA",1,110.8557,4513.135591824871,true
"Bubble Sort","Paralelo",1,10000,"REPETIDA",2,113.1394,4492.970101308551,true
"Bubble Sort","Paralelo",1,10000,"REPETIDA",3,114.826,4478.339608200109,true
"Bubble Sort","Paralelo",1,10000,"REPETIDA",4,112.5864,4497.8151783282,true
"Bubble Sort","Paralelo",1,10000,"REPETIDA",5,112.9007,4495.058513495626,true
"Bubble Sort","Paralelo",2,10000,"REPETIDA",1,25.1838,5986.654655518022,true
"Bubble Sort","Paralelo",2,10000,"REPETIDA",2,25.0595,5991.5901901653,true
"Bubble Sort","Paralelo",2,10000,"REPETIDA",3,23.459,6057.429308077701,true
"Bubble Sort","Paralelo",2,10000,"REPETIDA",4,24.23,6025.168906416401,true
"Bubble Sort","Paralelo",2,10000,"REPETIDA",5,25.296,5982.220497456304,true
"Bubble Sort","Paralelo",4,10000,"REPETIDA",1,6.4175,7351.953282379551,true
"Bubble Sort","Paralelo",4,10000,"REPETIDA",2,7.2745,7226.692475339373,true
"Bubble Sort","Paralelo",4,10000,"REPETIDA",3,6.2059,7385.460317032083,true
"Bubble Sort","Paralelo",4,10000,"REPETIDA",4,6.5778,7327.297592807327,true
"Bubble Sort","Paralelo",4,10000,"REPETIDA",5,6.2436,7379.4075980424495,true
"Bubble Sort","Paralelo",8,10000,"REPETIDA",1,3.9318,7841.636138409812,true
"Bubble Sort","Paralelo",8,10000,"REPETIDA",2,3.9613,7834.1641693157535,true
"Bubble Sort","Paralelo",8,10000,"REPETIDA",3,3.8571,7860.810401833027,true
"Bubble Sort","Paralelo",8,10000,"REPETIDA",4,3.7223,7896.370775916902,true
"Bubble Sort","Paralelo",8,10000,"REPETIDA",5,3.855,7861.354790674855,true
"Insertion Sort","Paralelo",1,10000,"REPETIDA",1,8.3875,7084.436268124165,true
"Insertion Sort","Paralelo",1,10000,"REPETIDA",2,8.5859,7061.07727073108,true
"Insertion Sort","Paralelo",1,10000,"REPETIDA",3,8.3973,7083.269523991596,true
"Insertion Sort","Paralelo",1,10000,"REPETIDA",4,8.6873,7049.346535805499,true
"Insertion Sort","Paralelo",1,10000,"REPETIDA",5,8.4613,7075.683318094409,true
"Insertion Sort","Paralelo",2,10000,"REPETIDA",1,2.6742,8226.9574860274,true
"Insertion Sort","Paralelo",2,10000,"REPETIDA",2,2.6203,8247.313552617581,true
"Insertion Sort","Paralelo",2,10000,"REPETIDA",3,2.5802,8262.731443385848,true
"Insertion Sort","Paralelo",2,10000,"REPETIDA",4,2.5375,8279.41474541919,true
"Insertion Sort","Paralelo",2,10000,"REPETIDA",5,2.5684,8267.314042060681,true
